AutoID,SourceDataID,MarketCode,IndexCode,TradeDate,BasicIndex,RefIndex,CurrentIndex,ChangeIndex,ChangePercent,OpenIndex,HighestIndex,LowestIndex,CloseIndex,TypeIndex,TotalStock,TotalVolumeNT,TotalValueNT,TotalVolumePT,TotalValuePT,TotalVolume,TotalValue,TotalVolumOdd,TotalValueOdd,StockUp,StockDown,StockNoChange,StockFloor,StockCeiling,TotalTrade,TotalBuyTrade,TotalBuyVolume,TotalSellTrade,TotalSellVolume,ForeignBuyValueNT,ForeignBuyVolumeNT,ForeignSellValueNT,ForeignSellVolumeNT,ForeignBuyValuePT,ForeignBuyVolumePT,ForeignSellValuePT,ForeignSellVolumePT,ForeignBuyValue,ForeignBuyVolume,ForeignSellValue,ForeignSellVolume,ForeignTotalRoom,ForeignCurrentRoom,CreateDate,UpdateDate,StatusID,ShareIssue,LastSyncData
15006,598757,HNX,HNX30,5/10/2024,510.15,NULL,515.06,4.91,0.009623,510.93,515.4,504.58,515.06,4,0,55348529,1.46388E+12,140052,6281613500,55488581,1.47016E+12,18481,556463700,16,9,5,0,0,64917,34734,80814700,30183,80715400,0,0,0,0,0,0,0,0,49748265000,1894450,22844133500,819952,2360662773,1921222377,10:52.0,24:35.6,1,5563065205,04:47.6
15007,598758,HNX,HNXIndex,5/13/2024,235.68,NULL,236.36,0.68,0.002875,235.68,237.18,234.82,236.36,0,250,77041783,1.56038E+12,3245435,1.14865E+11,80287218,1.67525E+12,30018,699145900,103,149,64,0,0,98894,51873,121538600,47021,136483800,45758457300,1252363,1.25754E+11,3161580,0,0,5926500,135,45758457300,1252363,1.2576E+11,3161715,6479090544,5653464391,10:45.6,07:28.4,1,15903970631,04:47.6
15008,598759,HNX,HNX30,5/13/2024,515.06,NULL,516.36,1.3,0.002522,515.06,518.69,510.71,516.36,4,0,49727547,1.32816E+12,135,5926500,49727682,1.32817E+12,18882,540532100,15,12,3,0,0,61449,31759,68902400,29690,85003800,0,0,0,0,0,0,0,0,42088657300,1032853,1.19061E+11,2842615,2360662773,1922634319,10:45.6,07:28.4,1,5563065205,04:47.6
15009,598760,HNX,HNXIndex,5/14/2024,236.36,NULL,236.95,0.59,0.002501,236.42,238.04,236.08,236.95,0,248,83128641,1.43036E+12,4485969,1.33017E+11,87614610,1.56338E+12,27510,557173200,89,159,67,0,0,96710,49894,128994100,46816,145152000,63823109200,1995651,67159068200,1883139,0,0,7806029100,765069,63823109200,1995651,74965097300,2648208,6479090544,5652597192,10:50.2,37:49.7,1,15903970631,04:47.6
15010,598761,HNX,HNX30,5/14/2024,516.36,NULL,518,1.64,0.003181,516.36,520.56,515.17,518,4,0,44156884,1.11751E+12,420069,11928029100,44576953,1.12944E+12,14953,431637800,9,13,8,0,0,56010,27957,66921500,28053,78358500,0,0,0,0,0,0,0,0,61096549200,1794851,64438185600,1645538,2360662773,1921659420,10:50.2,37:49.7,1,5563065205,04:47.6
15011,598762,HNX,HNXIndex,5/15/2024,236.95,NULL,238.78,1.83,0.007704,237.08,239.62,237.06,238.78,0,245,114996547,2.1272E+12,3531868,1.12763E+11,118528415,2.23996E+12,45215,1003667100,104,162,49,0,0,124563,64317,161429700,60246,186713500,99092180000,3762631,30265457800,1302082,0,0,2958000,68,99092180000,3762631,30268415800,1302150,6479090544,5651995676,10:51.7,34:05.0,1,15903970631,04:47.6
15012,598763,HNX,HNX30,5/15/2024,518,NULL,524.4,6.4,0.01236,518,527.13,517.38,524.4,4,0,77252535,1.81956E+12,15068,304458000,77267603,1.81987E+12,32103,845769800,20,8,2,0,0,78837,40038,103630300,38799,111425400,0,0,0,0,0,0,0,0,90875108000,3303308,26901860800,959580,2360662773,1921198127,10:51.7,34:05.0,1,5563065205,04:47.6
15013,598764,HNX,HNXIndex,5/16/2024,238.78,NULL,240.02,1.24,0.005173,238.78,241.16,238.86,240.02,0,249,99963106,2.15436E+12,1420022,58478958200,101383128,2.21284E+12,40428,968546600,110,145,60,0,0,122485,60949,145379600,61536,178486500,1.09064E+11,2891476,46471064000,1562343,0,0,958200,22,1.09064E+11,2891476,46472022200,1562365,6479090544,5651751908,10:47.2,23:49.2,1,15903970631,04:47.6
15014,598765,HNX,HNX30,5/16/2024,524.4,NULL,530.15,5.75,0.010968,524.78,531.94,524.78,530.15,4,0,72316472,1.89479E+12,50022,3010958200,72366494,1.8978E+12,28794,818559200,18,9,3,0,0,79822,38454,95675900,41368,114941700,0,0,0,0,0,0,0,0,1.05699E+11,2541966,41723324600,1300733,2360662773,1920301499,10:47.2,23:49.2,1,5563065205,04:47.6
15015,598766,HNX,HNXIndex,5/17/2024,240.02,NULL,241.54,1.52,0.006351,240.02,241.55,240,241.54,0,252,99491573,1.92959E+12,8085771,1.80105E+11,107577344,2.1097E+12,43994,1040745000,94,146,74,0,0,120032,62832,147734500,57200,162558200,52095375500,1774045,56525535600,1559349,0,0,957600,21,52095375500,1774045,56526493200,1559370,6479090544,5651279913,10:44.3,14:56.7,1,15896394431,04:47.6
15016,598767,HNX,HNX30,5/17/2024,530.15,NULL,533.02,2.87,0.005416,530.15,533.64,529.43,533.02,4,0,60087792,1.58225E+12,150021,2175957600,60237813,1.58443E+12,28813,834281200,15,11,4,0,0,76242,40005,83534300,36237,95437900,0,0,0,0,0,0,0,0,42502410000,1326400,51102930400,1132334,2360662773,1919934579,10:44.3,14:56.7,1,5563065205,04:47.6
15017,598768,HNX,HNXIndex,5/20/2024,241.54,NULL,242.57,1.03,0.004244,241.54,244.7,241.54,242.57,0,255,100453397,1.92651E+12,8916693,1.93995E+11,109370090,2.1205E+12,43890,1078164100,101,155,58,0,0,122304,61901,152609700,60403,170753100,50665933000,2159654,1.06123E+11,4219850,0,0,4231500,93,50665933000,2159654,1.06128E+11,4219943,6479090544,5650681924,10:42.9,29:03.0,1,15896394431,04:47.6
15018,598769,HNX,HNX30,5/20/2024,533.02,NULL,533.62,0.6,0.001127,533.84,540.55,532.84,533.62,4,0,59577835,1.5366E+12,210093,6123831500,59787928,1.54273E+12,28228,854718500,15,10,5,0,0,74113,36791,82147100,37322,99710100,0,0,0,0,0,0,0,0,45305128000,1665604,96714610400,3652013,2360662773,1919569708,10:42.9,29:03.0,1,5563065205,04:47.6
15019,598770,HNX,HNXIndex,5/21/2024,242.57,NULL,243.29,0.72,0.002959,241.48,243.29,238.55,243.29,0,252,107791610,2.17404E+12,6205055,1.62316E+11,113996665,2.33636E+12,44815,1048226400,82,170,61,0,0,128103,71761,162852500,56342,172866600,41196057000,1414910,64791865600,2453532,0,0,4703100,105,41196057000,1414910,64796568700,2453637,6479090544,5650823084,10:54.7,54:34.1,1,15818074654,04:47.6
15020,598771,HNX,HNX30,5/21/2024,533.62,NULL,536.21,2.59,0.00485,528.58,536.21,517.68,536.21,4,0,69194594,1.81692E+12,520105,9536703100,69714699,1.82646E+12,30099,834649400,13,16,1,0,0,82822,47751,98180500,35071,99708800,0,0,0,0,0,0,0,0,38129317000,1215710,57969524000,1858188,2360662773,1919485332,10:54.7,54:34.1,1,5563065205,04:47.6
15021,598772,HNX,HNXIndex,5/22/2024,243.29,NULL,245.15,1.86,0.007638,241.11,246.23,240.99,245.15,0,242,135338634,2.66448E+12,3535848,98487963200,138874482,2.76297E+12,54502,1413096700,88,155,70,0,0,140720,75844,182754600,64876,201113100,89199092100,3248417,67365190900,2928587,3480000000,600000,3483087200,600068,92679092100,3848417,70848278100,3528655,6479090544,5651784010,10:57.2,13:28.4,1,15818074654,04:47.6
15022,598773,HNX,HNX30,5/22/2024,536.21,NULL,544.36,8.15,0.015193,528.77,546.16,528.19,544.36,4,0,89123239,2.25133E+12,683068,11750687200,89806307,2.26308E+12,39807,1188873700,18,11,1,0,0,92628,50926,113835000,41702,124392300,0,0,0,0,0,0,0,0,82407572100,2555017,58637495000,2243802,2360662773,1920582328,10:57.2,13:28.4,1,5563065205,04:47.6
15023,598774,HNX,HNXIndex,5/23/2024,245.15,NULL,246.91,1.76,0.007185,245.02,246.92,244.19,246.91,0,236,102011429,2.129E+12,2539882,87826262800,104551311,2.21683E+12,42606,1058147900,90,143,78,0,0,129103,71196,169429000,57907,165149800,40344244200,1259287,40836284300,1655157,0,0,3465000,77,40344244200,1259287,40839749300,1655234,6477375544,5651299260,10:54.6,25:28.7,1,15806276411,04:47.6
15024,598775,HNX,HNX30,5/23/2024,544.36,NULL,552.15,7.79,0.014311,544.94,552.15,541.04,552.15,4,0,66831403,1.79543E+12,705077,19755465000,67536480,1.81518E+12,26580,815618900,23,4,3,0,0,82637,46108,95869600,36529,99152100,0,0,0,0,0,0,0,0,37025684200,1077887,34182968500,1120188,2360662773,1921362629,10:54.6,25:28.7,1,5563065205,04:47.6
15025,598776,HNX,HNXIndex,5/24/2024,246.91,NULL,241.72,-5.19,-0.021016,246.95,246.95,238.9,241.72,0,253,146565266,3.05222E+12,1903652,72918781600,148468918,3.12514E+12,54118,1433815700,50,204,57,0,0,164839,97153,183395900,67686,226859900,1.04112E+11,2791459,79461656400,2593393,0,0,2381600,52,1.04112E+11,2791459,79464038000,2593445,6477375544,5651299260,10:43.1,48:48.4,1,15806276411,04:47.6
15026,598777,HNX,HNX30,5/24/2024,552.15,NULL,534.13,-18.02,-0.032637,551.66,553.37,524.35,534.13,4,0,98127773,2.57642E+12,60052,1118381600,98187825,2.57754E+12,37625,1162952000,1,28,1,0,0,110346,67796,119568900,42550,137680000,0,0,0,0,0,0,0,0,95902026100,2206859,71755139600,2041262,2360662773,1921362629,10:43.1,48:48.4,1,5563065205,04:47.6
15027,598778,HNX,HNXIndex,5/27/2024,241.72,NULL,242.83,1.11,0.004594,239.66,243.12,239.65,242.83,0,238,64928567,1.24444E+12,10457262,1.52304E+11,75385829,1.39675E+12,33268,830318300,96,150,65,0,0,96101,56024,113430100,40077,109877800,28829669200,1019436,34187315600,1930370,23008000000,719000,4433900,101,51837669200,1738436,34191749500,1930471,6477375544,5651341554,10:51.5,59:03.6,1,15806276411,04:47.6
15028,598779,HNX,HNX30,5/27/2024,534.13,NULL,536.05,1.92,0.003589,527.09,537.19,527.09,536.05,4,0,37695830,9.75932E+11,377101,11463033900,38072931,9.87395E+11,21131,636702400,15,11,4,0,0,58197,34955,62268600,23242,60251500,0,0,0,0,0,0,0,0,25180443300,800709,28879441500,1384791,2360662773,1921712651,10:51.5,59:03.6,1,5563065205,04:47.6
15029,598780,HNX,HNXIndex,5/28/2024,242.83,NULL,245.58,2.75,0.011343,242.83,245.64,241.37,245.58,0,252,77629942,1.70972E+12,7075271,1.25554E+11,84705213,1.83528E+12,36613,963339800,117,140,54,0,0,108064,56301,128753200,51763,137168400,61181990000,1818600,64607442600,1644616,0,0,8343300,187,61181990000,1818600,64615785900,1644803,6477375544,5652116349,10:55.7,58:39.7,1,15806276411,04:47.6
15030,598781,HNX,HNX30,5/28/2024,536.05,NULL,543.25,7.2,0.013437,536.05,544.18,529.71,543.25,4,0,47862201,1.39169E+12,2577987,47256543300,50440188,1.43895E+12,22688,724667600,20,6,4,0,0,67790,34398,71472000,33392,81082900,0,0,0,0,0,0,0,0,57581130000,1542800,57463857900,1333185,2360662773,1922211063,10:55.7,58:39.7,1,5563065205,04:47.6
15031,598782,HNX,HNXIndex,5/29/2024,245.58,NULL,244.15,-1.43,-0.005825,245.24,247.18,243.41,244.15,0,245,94112678,1.77375E+12,5474465,1.10573E+11,99587143,1.88432E+12,37643,892502200,87,167,57,0,0,117500,63890,134619300,53610,165905100,51486188400,1535828,60630093700,1943314,0,0,7474500,165,51486188400,1535828,60637568200,1943479,6477375544,5652507992,13:53.5,15:43.1,1,15806276411,04:47.6
15032,598783,HNX,HNX30,5/29/2024,543.25,NULL,538.47,-4.78,-0.008805,542.08,546.77,536.09,538.47,4,0,49720853,1.33666E+12,2217665,40352724500,51938518,1.37701E+12,20218,654873600,7,19,4,0,0,68943,37726,69430700,31217,87748100,0,0,0,0,0,0,0,0,43564728400,950428,52998498200,1476179,2360662773,1922645426,13:53.5,15:43.1,1,5563065205,04:47.6
15033,598784,HNX,HNXIndex,5/30/2024,244.15,NULL,244.01,-0.14,-0.00057,243.74,244.22,239.96,244.01,0,239,137017204,2.58207E+12,5728321,1.44604E+11,142745525,2.72667E+12,43725,1056066700,77,172,62,0,0,154149,91296,196956400,62853,187952400,92156994000,3339170,59210211800,2629266,0,0,928200,21,92156994000,3339170,59211140000,2629287,6477375544,5650811485,10:44.0,16:26.1,1,15806276411,04:47.6
15034,598785,HNX,HNX30,5/30/2024,538.47,NULL,539.2,0.73,0.001358,536.88,541.09,521.29,539.2,4,0,83394309,2.09923E+12,3504021,78386128200,86898330,2.17762E+12,28830,866981000,10,16,4,0,0,98658,59634,115152900,39024,107247200,0,0,0,0,0,0,0,0,83038994000,2326870,51553945000,2038637,2360662773,1921651701,10:44.0,16:26.1,1,5563065205,04:47.6
15035,598786,HNX,HNXIndex,5/31/2024,244.01,NULL,243.09,-0.92,-0.003772,244.01,244.57,242.62,243.09,0,247,74940314,1.3558E+12,3031670,93325185100,77971984,1.44912E+12,33384,794326900,89,157,65,0,0,108552,58944,120428500,49608,147753300,46746626400,1685527,51379767800,1669546,0,0,11885100,270,46746626400,1685527,51391652900,1669816,6477375544,5651061437,10:53.7,37:43.5,1,15806276411,04:47.6
15036,598787,HNX,HNX30,5/31/2024,539.2,NULL,537.07,-2.13,-0.003949,538.67,540.82,534.45,537.07,4,0,38572103,1.02252E+12,900270,16198525100,39472373,1.03872E+12,19373,588912200,10,16,4,0,0,62330,34408,61542100,27922,70215600,0,0,0,0,0,0,0,0,41231776400,1458827,49210112900,1467616,2360662773,1921669053,10:53.7,37:43.5,1,5563065205,04:47.6
15037,598788,HNX,HNXIndex,6/3/2024,243.09,NULL,244.72,1.63,0.006719,242.82,245.09,242.82,244.72,0,249,99254463,1.75608E+12,5717986,78602692400,104972449,1.83468E+12,41549,886171000,126,139,46,0,0,117556,59051,140084600,58505,173372300,67516426400,2303058,37930208800,1313584,0,0,3732400,86,67516426400,2303058,37933941200,1313670,6477375544,5651387666,10:52.1,16:45.7,1,15806276411,04:47.6
15038,598789,HNX,HNX30,6/3/2024,537.07,NULL,542.5,5.43,0.010113,536.01,543.25,536.01,542.5,4,0,51681326,1.32241E+12,190086,7343432400,51871412,1.32976E+12,23212,644478500,23,3,4,0,0,67163,31638,71708700,35525,88892000,0,0,0,0,0,0,0,0,60368516400,1824758,34117200400,1014876,2360662773,1921882932,10:52.1,16:45.7,1,5563065205,04:47.6
15039,598790,HNX,HNXIndex,6/4/2024,244.72,NULL,244.32,-0.4,-0.001621,244.67,245.81,243.96,244.32,0,250,82148713,1.59125E+12,4331194,98459399600,86479907,1.68971E+12,37507,907172000,85,172,54,0,0,115707,59598,124450500,56109,157670600,39901286700,1437460,49356843300,2525782,0,0,4079600,94,39901286700,1437460,49360922900,2525876,6477375544,5651620022,10:48.0,12:56.3,1,15806276411,04:47.6
15040,598791,HNX,HNX30,6/4/2024,542.5,NULL,541.76,-0.74,-0.001357,542.24,546.21,540.7,541.76,4,0,44909499,1.19036E+12,1716094,32092379600,46625593,1.22246E+12,22593,683684700,8,16,6,0,0,67177,33018,63664600,34159,86891500,0,0,0,0,0,0,0,0,33437646700,924960,36591096300,1379359,2360662773,1922425588,10:48.0,12:56.3,1,5563065205,04:47.6
15041,598792,HNX,HNXIndex,6/5/2024,244.32,NULL,244.49,0.17,0.0007,244.33,246.02,244.09,244.49,0,250,88769338,1.8126E+12,3767470,74468204000,92536808,1.88707E+12,40993,1054804000,99,142,70,0,0,122215,64425,130672600,57790,158630400,29313372000,1117780,44953675700,1770718,3443310000,105300,6789000,155,32756682000,1223080,44960464700,1770873,6477375544,5651710192,10:50.0,44:50.2,1,15806276411,04:47.6
15042,598793,HNX,HNX30,6/5/2024,541.76,NULL,541.59,-0.17,-0.000311,541.72,547.51,540.93,541.59,4,0,52097950,1.42643E+12,70155,1266789000,52168105,1.4277E+12,23805,784949600,12,16,2,0,0,74329,38891,70233200,35438,91419800,0,0,0,0,0,0,0,0,25478970000,766900,38078292200,1284544,2360662773,1922673544,10:50.0,44:50.2,1,5563065205,04:47.6
15043,598794,HNX,HNXIndex,6/6/2024,244.49,NULL,244.18,-0.31,-0.001258,244.03,245.53,243.26,244.18,0,248,63437175,1.333E+12,4334213,1.00061E+11,67771388,1.43306E+12,29155,701648600,76,166,69,0,0,105043,56908,107096300,48135,136397100,49063470000,1244500,50014251700,1663115,0,0,7956000,180,49063470000,1244500,50022207700,1663295,6477375544,5652991568,10:54.7,34:57.4,1,15806276411,04:47.6
15044,598795,HNX,HNX30,6/6/2024,541.59,NULL,540.72,-0.87,-0.001602,539.47,545.69,537.67,540.72,4,0,36312939,1.03347E+12,1603180,33207556000,37916119,1.06668E+12,16519,523651300,8,20,2,0,0,59791,32474,56032600,27317,70349000,0,0,0,0,0,0,0,0,44329350000,863200,42331295600,1156830,2360662773,1923189703,10:54.7,34:57.4,1,5563065205,04:47.6
15045,598796,HNX,HNXIndex,6/7/2024,244.18,NULL,244.99,0.81,0.003306,244.18,245.49,243.95,244.99,0,251,75953229,1.34829E+12,1343845,46066097500,77297074,1.39436E+12,29874,727509200,99,153,59,0,0,106527,57599,121863800,48928,148680400,57584732000,1427620,58599134300,1929027,0,0,6307500,145,57584732000,1427620,58605441800,1929172,6477375544,5653333987,36:09.0,42:38.4,1,15806276411,04:47.6
15046,598797,HNX,HNX30,6/7/2024,540.72,NULL,543.32,2.6,0.004803,540.72,545.89,540.72,543.32,4,0,36001858,9.89919E+11,70145,1266307500,36072003,9.91186E+11,16903,551749100,13,10,7,0,0,57418,30489,56222500,26929,71878400,0,0,0,0,0,0,0,0,53502612000,1102820,50649011300,1342772,2360662773,1923371111,36:09.0,42:38.4,1,5563065205,04:47.6
15047,598798,HNX,HNXIndex,6/10/2024,244.99,NULL,245.58,0.59,0.002395,244.01,246.53,243.64,245.58,0,253,77759549,1.62177E+12,11437574,2.35368E+11,89197123,1.85713E+12,36059,895671400,106,127,78,0,0,112137,57015,119628200,55122,147371600,75751140600,2118063,1.11095E+11,3775227,0,0,1.27149E+11,2311910,75751140600,2118063,2.38244E+11,6087137,6477375544,5652879101,11:15.1,15:54.4,1,15806276411,04:47.6
15048,598799,HNX,HNX30,6/10/2024,543.32,NULL,545.72,2.4,0.00441,538.8,548.87,537.3,545.72,4,0,53433866,1.35609E+12,2898410,1.41319E+11,56332276,1.49741E+12,23676,702074700,16,11,3,0,0,69232,34480,74100400,34752,88886300,0,0,0,0,0,0,0,0,71232900600,1837563,2.33655E+11,5766521,2360662773,1922690260,11:15.1,15:54.4,1,5563065205,04:47.6
15049,598800,HNX,HNXIndex,6/11/2024,245.58,NULL,246.41,0.83,0.003365,245.58,247.07,244.18,246.41,0,242,87048604,1.76886E+12,10842680,3.14896E+11,97891284,2.08376E+12,34684,850447400,76,181,54,0,0,120734,64437,132010500,56297,148651800,73988239000,2384402,47371637500,1610425,0,0,7902000,180,73988239000,2384402,47379539500,1610605,6477375544,5652414712,10:54.2,37:42.5,1,15806276411,04:47.6
15050,598801,HNX,HNX30,6/11/2024,545.72,NULL,548.52,2.8,0.005131,545.72,550.49,540.98,548.52,4,0,59230876,1.46785E+12,3800180,1.35798E+11,63031056,1.60365E+12,23656,668685000,13,12,5,0,0,75228,40056,84116100,35172,87074300,0,0,0,0,0,0,0,0,69099219000,2070302,41743529500,1161405,2360662773,1921954330,10:54.2,37:42.5,1,5563065205,04:47.6
15051,598802,HNX,HNXIndex,6/12/2024,246.41,NULL,248.31,1.9,0.007705,245.03,248.31,244.56,248.31,0,245,76753607,1.56796E+12,4583935,1.194E+11,81337542,1.68737E+12,31707,782714600,100,143,68,0,0,108667,55239,120154800,53428,142543800,1.3439E+11,3705475,30115212400,1073266,0,0,0,0,1.3439E+11,3705475,30115212400,1073266,6477375544,5654786374,11:00.1,42:00.3,1,15806276411,04:47.6
15052,598803,HNX,HNX30,6/12/2024,548.52,NULL,554.65,6.13,0.011181,543.83,554.65,542.21,554.65,4,0,49733777,1.30492E+12,0,0,49733777,1.30492E+12,21677,644352600,17,6,7,0,0,67615,33453,70233600,34162,84669700,0,0,0,0,0,0,0,0,1.32821E+11,3591375,25274072400,768066,2360662773,1924129476,11:00.1,42:00.3,1,5563065205,04:47.6
15053,598804,HNX,HNXIndex,6/13/2024,248.31,NULL,248.36,0.05,0.000198,246.71,249.53,246.65,248.36,0,256,73776132,1.56422E+12,7740154,1.54658E+11,81516286,1.71888E+12,32532,830176600,82,143,86,0,0,112638,55429,115528400,57209,156672200,1.04654E+11,2600400,53977149800,1854354,5425970000,98654,7765970000,188654,1.1008E+11,2699054,61743119800,2043008,6477375544,5653795079,10:58.6,32:05.6,1,15806276411,04:47.6
15054,598805,HNX,HNX30,6/13/2024,554.65,NULL,555.98,1.33,0.002393,547.26,558.46,546.99,555.98,4,0,48596084,1.3249E+12,688654,17533470000,49284738,1.34243E+12,21984,684020600,13,14,3,0,0,70983,34127,68360900,36856,94526100,0,0,0,0,0,0,0,0,1.06339E+11,2347554,57796619800,1718508,2360662773,1923041981,10:58.6,32:05.6,1,5563065205,04:47.6
15055,598806,HNX,HNXIndex,6/14/2024,248.36,NULL,243.97,-4.39,-0.017691,248.36,249.07,243.97,243.97,0,250,105968295,2.08743E+12,1331400,51393180000,107299695,2.13882E+12,36795,928721900,55,208,48,0,0,127082,67301,135939800,59781,188902400,96884625000,2723083,64725497400,2199701,0,0,0,0,96884625000,2723083,64725497400,2199701,6477375544,5652136862,11:01.8,34:12.4,1,15806276411,04:47.6
15056,598807,HNX,HNX30,6/14/2024,555.98,NULL,540.53,-15.45,-0.027787,555.99,559.28,540.53,540.53,4,0,65754099,1.7213E+12,0,0,65754099,1.7213E+12,22399,738243100,2,28,0,0,0,76694,40460,74896500,36234,109322900,0,0,0,0,0,0,0,0,92503460000,2329800,59725188400,1865346,2360662773,1921472747,11:01.8,34:12.4,1,5563065205,04:47.6
15057,598808,HNX,HNXIndex,6/17/2024,243.97,NULL,243.16,-0.81,-0.003307,243.95,245.3,242.57,243.16,0,254,68275105,1.45191E+12,4856614,1.07316E+11,73131719,1.55923E+12,26805,648521500,88,163,60,0,0,101614,60447,111916900,41167,115183200,37967319900,1298350,63761275800,1772806,0,0,0,0,37967319900,1298350,63761275800,1772806,6477375544,5652737261,10:59.6,23:41.4,1,15806276411,04:47.6
15058,598809,HNX,HNX30,6/17/2024,540.53,NULL,538.22,-2.31,-0.004272,540.46,545.64,536.47,538.22,4,0,45625628,1.19566E+12,2285900,36960370000,47911528,1.23262E+12,17128,495083700,10,16,4,0,0,63222,39138,69488700,24084,64999200,0,0,0,0,0,0,0,0,34364160000,991300,58499783500,1531045,2360662773,1922059296,10:59.6,23:41.4,1,5563065205,04:47.6
15059,598810,HNX,HNXIndex,6/18/2024,243.16,NULL,244.43,1.27,0.005223,241.1,244.71,241.1,244.43,0,250,52019821,1.09319E+12,3197112,1.18131E+11,55216933,1.21132E+12,25733,660785800,103,141,67,0,0,85644,46121,90902800,39523,103353700,59965997500,1728510,36267617500,1265047,0,0,0,0,59965997500,1728510,36267617500,1265047,6477375544,5653206006,11:08.6,30:11.7,1,15806276411,04:47.6
15060,598811,HNX,HNX30,6/18/2024,538.22,NULL,541.9,3.68,0.006844,531.18,543.55,531.18,541.9,4,0,31276672,8.64497E+11,554000,16213868000,31830672,8.80711E+11,14772,459118100,22,3,5,0,0,49088,27041,51559600,22047,52473100,0,0,0,0,0,0,0,0,54456570000,1347200,29195102000,869880,2360662773,1922577396,11:08.6,30:11.7,1,5563065205,04:47.6
15061,598812,HNX,HNXIndex,6/19/2024,244.43,NULL,243.57,-0.86,-0.003523,244.38,245.02,242.6,243.57,0,257,58024953,1.14888E+12,13132087,2.84571E+11,71157040,1.43345E+12,25559,661246400,82,156,73,0,0,93541,53235,98495000,40306,108920200,58460690000,1674600,63575772900,2332178,0,0,8981600,206,58460690000,1674600,63584754500,2332384,6472965544,5648893172,10:56.1,17:41.2,1,15806276411,04:47.6
15062,598813,HNX,HNX30,6/19/2024,541.9,NULL,539.81,-2.09,-0.003865,541.67,543.93,536.43,539.81,4,0,36904555,9.19742E+11,3010206,60799381600,39914761,9.80541E+11,14861,440726200,7,16,7,0,0,56833,33315,58091700,23518,59604300,0,0,0,0,0,0,0,0,54934960000,1374300,61777465400,2181481,2360662773,1922734141,10:56.1,17:41.2,1,5563065205,04:47.6
15063,598814,HNX,HNXIndex,6/20/2024,243.57,NULL,243.97,0.4,0.00164,243.34,245.01,241.94,243.97,0,244,66719236,1.34849E+12,7333588,1.70788E+11,74052824,1.51928E+12,26809,664269700,84,159,68,0,0,95133,54481,104374400,40652,117696500,58710663000,1992279,72082591400,2121191,0,0,7542800,173,58710663000,1992279,72090134200,2121364,6472965544,5648097440,16:28.4,24:45.7,1,15806276411,04:47.6
15064,598815,HNX,HNX30,6/20/2024,539.81,NULL,538.46,-1.35,-0.002505,539.02,543.14,532.98,538.46,4,0,42444705,1.08034E+12,3649688,60698603800,46094393,1.14104E+12,15278,482981100,10,14,6,0,0,57194,33845,60916000,23349,67086600,0,0,0,0,0,0,0,0,52832418000,1400929,67565412800,1894673,2360662773,1922203092,16:28.4,24:45.7,1,5563065205,04:47.6
15065,598816,HNX,HNXIndex,6/21/2024,243.97,NULL,244.36,0.39,0.001613,243.85,245.32,243.62,244.36,0,265,71306986,1.3206E+12,4581179,1.48806E+11,75888165,1.46941E+12,29765,699108300,119,132,60,0,0,99370,53946,112096700,45424,126133700,81103428600,2533040,1.15671E+11,4063292,0,0,3420700,79,81103428600,2533040,1.15675E+11,4063371,6472965544,5647896724,10:58.2,01:56.4,1,15806276411,04:47.6
15066,598817,HNX,HNX30,6/21/2024,538.46,NULL,537.05,-1.41,-0.002617,538.07,541.22,535.69,537.05,4,0,35801397,9.62628E+11,1266879,27518100700,37068276,9.90146E+11,15676,491989300,14,12,4,0,0,53761,29979,55377100,23782,60511800,0,0,0,0,0,0,0,0,75215658600,1940140,1.11435E+11,3665371,2360662773,1922444373,10:58.2,01:56.4,1,5563065205,04:47.6
15067,598818,HNX,HNXIndex,6/24/2024,244.36,NULL,239.74,-4.62,-0.018919,242.3,245.36,238.16,239.74,0,253,110018462,2.32225E+12,7255717,1.5967E+11,117274179,2.48192E+12,39115,1077777900,66,205,37,0,0,132144,78368,143994000,53776,164351400,99640686400,2514301,76358191600,2316302,0,0,6582000,153,99640686400,2514301,76364773600,2316455,6472965544,5647483287,10:53.9,16:11.0,1,15744341209,04:47.6
15068,598819,HNX,HNX30,6/24/2024,537.05,NULL,520.27,-16.78,-0.03124,530.01,539.33,514.42,520.27,4,0,76649086,1.94214E+12,2785053,57136382000,79434139,1.99927E+12,26939,876367500,2,28,0,0,0,84971,52853,94082600,32118,98462800,0,0,0,0,0,0,0,0,93152956400,1987801,70435831000,1756500,2360662773,1922351245,10:53.9,16:11.0,1,5563065205,04:47.6
15069,598820,HNX,HNXIndex,6/25/2024,239.74,NULL,240.19,0.45,0.001871,239.34,240.79,236.75,240.19,0,252,46091425,8.81424E+11,4971435,1.53211E+11,51062860,1.03464E+12,22400,575705200,85,158,66,0,0,76528,43768,87181400,32760,85262300,73125352100,1974283,26410969400,978398,0,0,7286600,175,73125352100,1974283,26418256000,978573,6472965544,5649571075,11:00.0,12:49.1,1,15744341209,04:47.6
15070,598821,HNX,HNX30,6/25/2024,520.27,NULL,523.71,3.44,0.006617,518.45,523.71,508.35,523.71,4,0,26934715,6.87672E+11,504175,15208886600,27438890,7.02881E+11,14590,436448800,18,6,6,0,0,44273,26428,50006100,17845,41955200,0,0,0,0,0,0,0,0,70714439500,1836781,24084689600,713945,2360662773,1924179835,11:00.0,12:49.1,1,5585454002,04:47.6
